time,sushiperp,runeperp,btcperp,adaperp,exchperp,shitperp,altperp,defiperp,midperp,linkperp,dotperp,mkrperp,xrpperp,bnbperp,solperp,aaveperp,fttperp,maticperp,dogeperp,ethperp
2021-05-30T07:15:00Z,10.9175,11.19,35730,1.616415,7390.8,6133.7,3886.3,9157.5,3626.4,27.48,20.962,3265,0.8739,327.7725,28.9,321.68,31.9805,1.8989325,0.3055835,2423.47
2021-05-30T07:20:00Z,10.83,11.132,35641,1.60675,7358.2,6096.8,3865.45,9099.2,3612.4,27.215,20.875,3245,0.872675,326.6025,28.79,319.11,31.8545,1.87925,0.304503,2410.37
2021-05-30T07:25:00Z,10.8737,11.1655,35721,1.612,7391.6,6098.6,3876.1,9116,3617.3,27.2975,20.821,3256,0.877125,328.375,28.7,320.88,31.955,1.8865975,0.305487,2416.99
2021-05-30T07:30:00Z,10.9948,11.3515,35845,1.624015,7431.9,6156.9,3906.15,9199.9,3643.1,27.6485,21.023,3286,0.88005,330.65,28.9225,323.54,32.1095,1.9152525,0.307534,2438.28
2021-05-30T07:35:00Z,10.977,11.396,35905,1.63609,7429.8,6173.7,3913.85,9219.6,3659,27.797,21.05,3295.5,0.882125,330.025,29.0925,323.77,32.1725,1.9146675,0.3078725,2441.7
2021-05-30T07:40:00Z,11.045,11.4415,36149,1.64639,7465.9,6220,3939.8,9273.3,3670.8,27.962,21.179,3311.5,0.8858,332.44,29.4125,326.63,32.4145,1.934205,0.3097605,2458.5
2021-05-30T07:45:00Z,10.9692,11.4055,36033,1.626305,7423.5,6192.6,3904.1,9226.4,3651.2,27.746,21.035,3309,0.881375,329.8275,29.3225,324.84,32.221,1.9143675,0.308079,2444.32
2021-05-30T07:50:00Z,11.0482,11.5225,36066,1.62928,7447,6203,3920.2,9287,3656.4,27.9995,21.091,3310.5,0.883325,330.9025,29.4725,327.34,32.319,1.92578,0.3076015,2452.38
2021-05-30T07:55:00Z,11.0879,11.6605,36026,1.61926,7433.2,6205.6,3913.6,9317.1,3661.4,28.2825,21.091,3324.5,0.881225,331.0225,29.5475,328.92,32.2835,1.9175925,0.307512,2453.66
2021-05-30T08:00:00Z,11.029,11.4845,35885,1.614675,7422.7,6177.6,3901.25,9274.1,3645.9,28.155,20.971,3293.5,0.88155,329.6625,29.4575,326.78,32.177,1.89728,0.3061365,2445.56
2021-05-30T08:05:00Z,10.9921,11.3365,35785,1.60758,7405.1,6153.4,3882.85,9210.7,3630.4,27.8465,20.787,3290.5,0.87625,328.7325,29.3075,326.92,32.064,1.8882,0.3049625,2435
2021-05-30T08:10:00Z,10.9971,11.3915,35848,1.62278,7424,6171.2,3896.65,9224.6,3638.3,27.843,20.738,3299.5,0.8771,329.41,29.305,327.32,32.112,1.88911,0.306032,2435.34
2021-05-30T08:15:00Z,10.976,11.3135,35742,1.610025,7398.2,6128.7,3875.25,9179,3616.5,27.655,20.672,3278,0.87625,328.5225,29.27,325.64,32.035,1.871525,0.304279,2430.1
2021-05-30T08:20:00Z,10.944,11.204,35686,1.60024,7388.7,6103.3,3865.2,9155.3,3608.9,27.592,20.613,3270.5,0.872425,328.0125,29.1275,324.3,31.9765,1.8581075,0.3040365,2428.79
2021-05-30T08:25:00Z,10.9312,11.2945,35662,1.60231,7394.2,6106.7,3866.5,9168.5,3603.1,27.556,20.575,3272.5,0.87335,327.56,29.18,324.54,31.945,1.85582,0.3034595,2426.06
2021-05-30T08:30:00Z,11.0431,11.342,35792,1.62419,7427.2,6146.4,3899.8,9227.5,3631.9,27.8205,20.77,3306,0.877125,330.3675,29.4,327.01,32.1315,1.8778325,0.3045405,2440.52
2021-05-30T08:35:00Z,10.9408,11.224,35690,1.60965,7392.8,6115.4,3876.9,9188.6,3613.7,27.6245,20.654,3264.5,0.875275,328.595,29.3725,324.13,31.974,1.8508925,0.303569,2426.06
2021-05-30T08:40:00Z,10.992,11.2815,35804,1.61744,7423.7,6134.2,3891.3,9209.7,3625.3,27.7835,20.807,3299.5,0.87835,330.645,29.4825,326.03,32.108,1.87073,0.3046375,2430.33
2021-05-30T08:45:00Z,10.9769,11.2935,35823,1.626495,7434.8,6146.3,3891.35,9191.3,3623.5,27.71,20.801,3284,0.877475,330.875,29.5375,324.56,32.0845,1.882425,0.303978,2429.86
2021-05-30T08:50:00Z,10.9699,11.379,35823,1.63025,7448.9,6167.2,3909.1,9222.6,3635.4,27.8425,20.876,3291,0.8789,330.6225,29.3725,325.98,32.1075,1.88667,0.305331,2432.26
2021-05-30T08:55:00Z,10.8997,11.294,35710,1.61393,7386.5,6109.3,3867.35,9149.1,3613.1,27.5255,20.762,3257.5,0.8746,327.43,29.2125,324.32,31.9545,1.86451,0.303886,2420.51
2021-05-30T09:00:00Z,10.9666,11.378,35792,1.616965,7432.7,6147.3,3890.45,9210.8,3630.7,27.845,20.868,3288.5,0.87945,329.9125,29.255,327.07,32.0725,1.87274,0.30451,2432.12
2021-05-30T09:05:00Z,10.9692,11.489,35950,1.63075,7467.4,6179.5,3914.3,9256.4,3637.9,28.0695,20.932,3306,0.882775,331.5875,29.2875,329.29,32.237,1.891445,0.3058005,2442.46
2021-05-30T09:10:00Z,10.9115,11.4585,35891,1.620985,7438,6168,3895.2,9219,3636.9,27.8415,20.857,3290.5,0.87975,329.975,29.1475,326.94,32.1325,1.890535,0.3055195,2431.16
2021-05-30T09:15:00Z,10.9368,11.5895,35926,1.62919,7449.4,6182.6,3915.8,9258.1,3640.8,27.968,20.94,3300,0.883925,331.33,29.0175,328.88,32.174,1.90169,0.306371,2435.05
2021-05-30T09:20:00Z,10.9411,11.531,35864,1.63859,7449.6,6176.4,3915.65,9270.8,3649.6,27.924,20.987,3297,0.88075,331.685,29.0075,329.52,32.134,1.9006125,0.306548,2429.64
2021-05-30T09:25:00Z,10.9444,11.5315,35918,1.63758,7461.3,6174.8,3922.5,9260.7,3642.5,27.9775,21.003,3296,0.88355,332.8625,29.0125,329.46,32.1915,1.89791,0.3059085,2429.29
2021-05-30T09:30:00Z,10.9132,11.4025,35834,1.62632,7431.5,6151.8,3900.55,9221.1,3629.6,27.859,20.928,3281,0.879475,331.2075,28.9475,328.67,32.083,1.8944375,0.305061,2423.1
2021-05-30T09:35:00Z,10.8857,11.28,35784,1.6219,7406.6,6130.2,3891.85,9196.4,3621.5,27.745,20.884,3276,0.878525,329.445,28.92,327.67,32.03,1.8773425,0.3043865,2415.99
2021-05-30T09:40:00Z,10.9099,11.3445,35901,1.634175,7443,6153.3,3914.85,9234,3632.5,27.9365,20.912,3289,0.884225,331.8525,29.0025,329.62,32.126,1.8956175,0.305029,2426.84
2021-05-30T09:45:00Z,10.8854,11.416,35908,1.628755,7424.6,6159.8,3903.45,9234.1,3632,28.061,20.932,3286,0.882275,329.9825,29.1,329.15,32.1025,1.8978925,0.3052795,2423.67
2021-05-30T09:50:00Z,10.9147,11.5425,35978,1.63709,7476.8,6175.9,3924.85,9257.9,3644.2,28.1465,21.024,3280.5,0.88365,334.67,29.125,329.24,32.231,1.898915,0.306153,2428.16
2021-05-30T09:55:00Z,10.8862,11.4865,35868,1.633445,7448.3,6159,3911.45,9225.5,3631.3,28.0585,20.894,3271,0.8822,332.685,29.1675,328.21,32.1045,1.9025925,0.3059585,2426.17
2021-05-30T10:00:00Z,10.9363,11.6425,36010,1.65499,7495.8,6188.6,3944.85,9301.4,3652.5,28.227,21.083,3286.5,0.884375,335.9475,29.2125,332.34,32.294,1.9175075,0.3071395,2435.15
2021-05-30T10:05:00Z,10.9133,11.706,35910,1.64016,7493.2,6177.8,3924.55,9276.8,3645.3,28.132,21.015,3269.5,0.882525,334.5925,29.055,329.9,32.167,1.906355,0.3064645,2424.23
2021-05-30T10:10:00Z,10.7401,11.53,35699,1.621545,7404.7,6130.9,3881.15,9160.6,3617.6,27.7435,20.789,3236,0.87625,330.5925,28.83,325.86,31.88,1.88,0.3051855,2388.94
2021-05-30T10:15:00Z,10.8165,11.6305,35708,1.62369,7407.2,6130.9,3885,9189.9,3611.1,27.783,20.683,3240,0.8833,331.54,28.96,326.12,31.924,1.8861825,0.305583,2394.58
2021-05-30T10:20:00Z,10.9263,11.648,35833,1.63669,7437.6,6154.2,3909.35,9233.5,3633.4,27.877,20.81,3259.5,0.8845,332.5975,29.075,329.14,32.04,1.89281,0.3059865,2412.8
2021-05-30T10:25:00Z,10.9249,11.734,35931,1.639695,7446.3,6166.9,3915.25,9269.3,3637.1,27.904,20.868,3268,0.8837,333.4825,29.135,330.2,32.1015,1.89923,0.306178,2420.58
2021-05-30T10:30:00Z,10.8831,11.501,35830,1.62976,7431.6,6149.5,3904.1,9216.3,3625.2,27.9955,20.787,3262,0.88095,332.18,29.0425,328.38,32.0005,1.8934425,0.3057915,2413.29
2021-05-30T10:35:00Z,10.8961,11.5465,35865,1.638575,7453.8,6167.9,3913.25,9219.5,3631.1,28.131,20.82,3265,0.882275,334.2075,28.9875,328.73,32.0595,1.90141,0.307193,2417.14
2021-05-30T10:40:00Z,10.9295,11.628,35912,1.64459,7478.1,6173.7,3931,9261.3,3639.6,28.321,20.829,3277,0.8858,335.445,29.0075,330.67,32.184,1.897195,0.306196,2425.52
2021-05-30T10:45:00Z,10.866,11.5665,35794,1.626425,7433.6,6135.8,3895.05,9185.2,3614.9,28.041,20.736,3245,0.880075,332.1525,28.8825,327.6,31.981,1.8770325,0.303794,2406.42
2021-05-30T10:50:00Z,10.8455,11.5695,35798,1.627075,7437.8,6144.5,3897.9,9217.9,3614.4,28.0305,20.786,3258,0.880175,332.5975,28.9025,328.72,32.0075,1.8721425,0.3037295,2406.8
2021-05-30T10:55:00Z,10.8548,11.555,35733,1.62489,7412.3,6124.8,3888.8,9178,3613.1,28.0425,20.731,3258.5,0.878675,331.6675,28.825,327.3,31.922,1.868385,0.3031695,2401.06
2021-05-30T11:00:00Z,10.8901,11.707,35834,1.63,7435.8,6150.6,3908.7,9227.4,3620.6,28.203,20.861,3280,0.880375,332.9475,28.8525,329.21,32.0485,1.8668525,0.3045835,2410.16
2021-05-30T11:05:00Z,10.8801,11.708,35901,1.633355,7454.9,6173.6,3914.4,9261.6,3631.8,28.333,20.903,3281.5,0.883725,333.7275,28.9025,330.41,32.0925,1.8790025,0.30508,2416.88
2021-05-30T11:10:00Z,10.8394,11.648,35842,1.63727,7460.9,6175,3918.25,9262.2,3633.8,28.3145,20.874,3274,0.884175,334.1775,28.86,330.3,32.0735,1.8799675,0.304761,2413.07
2021-05-30T11:15:00Z,10.8497,11.73,35918,1.641265,7466,6188,3926.05,9272.3,3636.1,28.4165,20.932,3285,0.88495,334.8225,28.9075,330,32.171,1.8839225,0.305573,2420.5
2021-05-30T11:20:00Z,10.8319,11.5985,35832,1.62884,7428.7,6147.2,3899.05,9219.3,3622.7,28.303,20.812,3264.5,0.88045,332.255,28.8125,327.94,32.053,1.8721625,0.3037925,2407.04
2021-05-30T11:25:00Z,10.8292,11.53,35795,1.63284,7428.6,6149.6,3898.55,9203,3620,28.2005,20.787,3265.5,0.880625,332.545,28.8125,327.64,32.0235,1.87159,0.3034845,2403.48
2021-05-30T11:30:00Z,10.8247,11.4375,35825,1.62618,7410.1,6126,3885.9,9172.8,3609,28.0415,20.763,3243,0.87775,330.9675,28.6975,326.23,31.999,1.85982,0.30229,2396.35
2021-05-30T11:35:00Z,10.8744,11.6175,36118,1.644585,7472.8,6196.7,3923.35,9252.5,3639.5,28.3905,20.991,3287.5,0.8855,333.8,28.96,330.34,32.2465,1.88113,0.305153,2419.63
2021-05-30T11:40:00Z,10.8142,11.643,36049,1.64256,7477,6201.7,3931.15,9271,3649,28.432,20.973,3285,0.885725,333.92,29.0025,330.41,32.2345,1.893015,0.3049105,2417.79
2021-05-30T11:45:00Z,10.7869,11.68,36028,1.66375,7486.3,6206.4,3943.5,9266.5,3651,28.4555,21.005,3275.5,0.8892,334.9725,29.09,329.96,32.234,1.8927225,0.3052765,2420.63
2021-05-30T11:50:00Z,10.7853,11.81,36264,1.674885,7539.4,6260.6,3974.65,9346.7,3684.8,28.726,21.143,3305.5,0.90225,336.855,29.3125,334.05,32.4655,1.92007,0.308264,2444.67
2021-05-30T11:55:00Z,10.8101,11.882,36384,1.69031,7569.8,6292.6,4000.4,9418.5,3700,29.029,21.26,3330,0.907825,338.0775,29.38,336.69,32.6325,1.94058,0.309593,2464.1
2021-05-30T12:00:00Z,10.6961,11.729,36169,1.673255,7527.4,6255.8,3968.75,9363.7,3680.9,28.7635,21.119,3335.5,0.900175,335.54,29.265,334.73,32.426,1.92334,0.307586,2444.01
2021-05-30T12:05:00Z,10.617,11.6745,36111,1.67268,7522.6,6245.2,3956.9,9327.6,3666.3,28.6395,21.133,3338.5,0.8969,334.7,29.3425,333.8,32.3375,1.9221975,0.3073995,2436.29
2021-05-30T12:10:00Z,10.5626,11.709,36110,1.670255,7510.6,6245.7,3962.15,9337.2,3673.1,28.7415,21.172,3337.5,0.895875,335.1975,29.27,333.23,32.3505,1.91824,0.3079235,2440.54
2021-05-30T12:15:00Z,10.5635,11.529,35907,1.651485,7463.8,6196.4,3934.45,9290.4,3648.9,28.495,20.973,3313.5,0.888775,333.2875,29.1575,329.85,32.1375,1.8954325,0.3059275,2424.44
2021-05-30T12:20:00Z,10.5983,11.5995,36031,1.66081,7493,6223.1,3945.25,9324.1,3658.8,28.683,21.066,3328,0.89265,334.605,29.1975,331.72,32.255,1.90498,0.3065475,2431.81
2021-05-30T12:25:00Z,10.585,11.627,36013,1.65906,7495.2,6210.4,3946.85,9317.5,3657.3,28.788,21.081,3321.5,0.890775,334.8225,29.325,332.34,32.2375,1.900805,0.3060235,2437.71
2021-05-30T12:30:00Z,10.5338,11.5265,35935,1.65099,7458,6200.8,3932,9293.3,3648.1,28.5485,20.959,3293.5,0.888075,332.8875,29.18,331,32.072,1.8924675,0.3050985,2422.72
2021-05-30T12:35:00Z,10.5351,11.4995,35831,1.644325,7443.3,6167.9,3917.8,9247.3,3637.2,28.3885,20.815,3287,0.885375,332.3375,29.12,329.37,32.001,1.892465,0.3049785,2412.62
2021-05-30T12:40:00Z,10.5121,11.411,35724,1.63732,7422.8,6158.3,3900.6,9208,3630.5,28.1305,20.705,3273,0.8818,330.895,29.055,326.81,31.912,1.883975,0.304093,2409.02
2021-05-30T12:45:00Z,10.3525,11.142,35407,1.601955,7316.8,6073.6,3831.4,9052.5,3587.4,27.545,20.387,3219,0.86795,324.5975,28.4275,321.87,31.61,1.8515875,0.3008235,2376.2
2021-05-30T12:50:00Z,10.3867,11.232,35470,1.622515,7350,6065.4,3851.55,9071.3,3587.8,27.7705,20.473,3234.5,0.8732,326.77,28.525,323.82,31.63,1.85502,0.3020805,2384.99
2021-05-30T12:55:00Z,10.4784,11.2475,35572,1.630255,7367.7,6085.3,3870.8,9123,3593.4,27.91,20.514,3251.5,0.8751,327.8475,28.635,324.89,31.7295,1.8604025,0.302044,2389.21
2021-05-30T13:00:00Z,10.2855,11.0725,35474,1.621925,7342.6,6065.8,3852.55,9066.6,3579.2,27.7685,20.39,3227,0.8733,326.6075,28.4775,322.41,31.5815,1.8459525,0.300127,2374.3
2021-05-30T13:05:00Z,10.3369,11.1335,35598,1.635925,7373,6064.8,3872.1,9105.4,3587.9,27.9545,20.46,3239.5,0.87815,328.8975,28.555,324.57,31.6385,1.8362125,0.300753,2386.74
2021-05-30T13:10:00Z,10.3667,11.2495,35716,1.648585,7388.6,6093.6,3890,9130.6,3595.2,28.157,20.532,3254,0.879675,329.4625,28.685,326.97,31.7295,1.85223,0.3009255,2394.21
2021-05-30T13:15:00Z,10.3971,11.2645,35794,1.65984,7420.6,6120.3,3909.7,9177,3608.8,28.286,20.617,3270,0.883225,331.56,28.7925,328.01,31.829,1.863635,0.3020485,2405.61
2021-05-30T13:20:00Z,10.3577,11.2145,35724,1.647465,7389.8,6103.6,3899.75,9154,3603.5,28.2105,20.564,3254.5,0.879975,329.4225,28.69,326.26,31.746,1.847355,0.3018565,2396.22
2021-05-30T13:25:00Z,10.3267,11.1745,35700,1.64354,7384.5,6092.3,3892.3,9129,3598.1,28.119,20.516,3249.5,0.879,329.22,28.745,325.63,31.7205,1.842225,0.3017595,2394.67
2021-05-30T13:30:00Z,10.3057,11.13,35651,1.634265,7373.9,6078.5,3867.6,9095.1,3589.9,27.902,20.449,3234.5,0.876775,328.7175,28.6575,324.29,31.6755,1.8474775,0.3013055,2389.01
2021-05-30T13:35:00Z,10.2878,11.04,35595,1.62653,7345.6,6057.5,3857,9068.4,3583.3,27.762,20.4,3237.5,0.87345,327.2275,28.59,322.41,31.538,1.844515,0.300912,2380.76
2021-05-30T13:40:00Z,10.2845,10.933,35555,1.626485,7337.3,6047.8,3856.95,9050.1,3578.9,27.65,20.372,3234.5,0.875525,326.4375,28.565,321.79,31.5195,1.8435125,0.300809,2379.76
2021-05-30T13:45:00Z,10.3598,11.03,35698,1.63915,7369.2,6071.1,3871.6,9082.2,3591.7,27.845,20.47,3251.5,0.8788,327.655,28.7,324.92,31.6505,1.859365,0.301324,2392.46
2021-05-30T13:50:00Z,10.3774,11.0785,35652,1.63562,7372,6074.2,3879.95,9111.3,3592,27.857,20.512,3254,0.8796,328.1,28.5925,324.85,31.635,1.858225,0.301386,2388.64
2021-05-30T13:55:00Z,10.3653,11.009,35710,1.644265,7384.5,6086.8,3882.8,9111.4,3595.2,27.948,20.587,3255,0.881875,328.8575,28.75,325.59,31.7005,1.8622925,0.301637,2390.11
2021-05-30T14:00:00Z,10.3547,10.932,35709,1.644045,7378.9,6083.4,3882.55,9102.2,3594.2,27.8845,20.582,3254,0.8796,328.5125,28.63,324.18,31.67,1.872305,0.301332,2389.82
2021-05-30T14:05:00Z,10.37,10.9365,35688,1.64214,7392.6,6087.3,3879.9,9115.9,3595.1,27.9,20.563,3255,0.87925,328.9,28.64,325.16,31.7015,1.86915,0.3014,2391
2021-05-30T14:10:00Z,10.3089,10.8875,35636,1.635635,7366.9,6057.5,3872.3,9080,3581.6,27.726,20.487,3248,0.876725,328.105,28.575,323.77,31.546,1.8479975,0.3007175,2384.48
2021-05-30T14:15:00Z,10.1994,10.782,35422,1.615725,7309.4,6002.8,3836.75,8959.8,3551,27.311,20.288,3210,0.8735,325.7025,28.3975,320.1,31.3145,1.83,0.298082,2363.56
2021-05-30T14:20:00Z,10.1266,10.736,35282,1.60845,7263.9,5973.5,3813.65,8918.2,3537.3,27.127,20.155,3193.5,0.8716,322.9125,28.09,317.25,31.1315,1.8054825,0.297051,2350.41
2021-05-30T14:25:00Z,10.1255,10.703,35287,1.602605,7250.3,5930.9,3794.4,8882.6,3524.1,27.1215,20.098,3180.5,0.8674,321.9775,27.95,316.46,31.087,1.797995,0.296542,2348.02
2021-05-30T14:30:00Z,10.163,10.7275,35339,1.60874,7252.1,5932.9,3804.15,8905.5,3525.9,27.204,19.997,3197,0.87065,322.68,27.8975,317.99,31.128,1.7964325,0.297201,2357.79
2021-05-30T14:35:00Z,10.2284,10.8265,35460,1.618905,7277.2,5971.8,3830.8,8972.6,3544.6,27.3345,20.17,3214,0.8734,323.825,28.035,319.9,31.212,1.807735,0.2983515,2365.15
2021-05-30T14:40:00Z,10.1943,10.742,35470,1.617565,7269.1,5967.2,3824.95,8960.1,3543.5,27.3025,20.133,3205.5,0.872325,323.37,28.0575,319.53,31.206,1.799415,0.2981755,2363.49
2021-05-30T14:45:00Z,10.2022,10.753,35499,1.620105,7279.5,5957.1,3831.8,8938.6,3543.3,27.279,20.153,3198,0.8724,323.59,28.045,319.38,31.26,1.7906825,0.2986555,2366.16
2021-05-30T14:50:00Z,10.129,10.6855,35350,1.605925,7233,5923.7,3804.4,8883.4,3522.3,26.9245,19.959,3177,0.8698,320.79,27.87,316.71,31.0755,1.780365,0.297155,2351.1
2021-05-30T14:55:00Z,10.1439,10.653,35388,1.61104,7240.1,5944.7,3806.9,8893.6,3528.8,27.031,20.022,3189.5,0.870875,320.7825,27.71,318.07,31.107,1.79541,0.2972,2353.86
2021-05-30T15:00:00Z,10.1356,10.676,35423,1.61146,7241.5,5938.8,3809.05,8893.2,3529.3,27.043,20.025,3190,0.870725,320.8825,27.665,317.61,31.1155,1.79042,0.297178,2358.35
2021-05-30T15:05:00Z,10.2157,10.8045,35620,1.622095,7292.1,5985.9,3832.95,8958.4,3550,27.3075,20.178,3214.5,0.88045,323.0025,27.9025,320.69,31.3015,1.811065,0.2989405,2373.57
2021-05-30T15:10:00Z,10.1409,10.686,35384,1.61146,7246.5,5949.2,3814.65,8911.8,3532.5,27.007,20.025,3200,0.87475,320.82,27.68,317.58,31.092,1.797075,0.297949,2360.8
2021-05-30T15:15:00Z,10.1587,10.6705,35373,1.612035,7251.7,5939.8,3816.35,8919.1,3535.4,27.105,20.025,3205.5,0.8745,320.6975,27.715,318.82,31.1215,1.791845,0.2980285,2362.61
2021-05-30T15:20:00Z,10.1771,10.7475,35435,1.617,7273.3,5957.8,3822.85,8936.1,3547.2,27.1845,20.043,3206.5,0.877075,321.615,27.765,319.68,31.196,1.796615,0.2986805,2369.45
2021-05-30T15:25:00Z,10.1203,10.642,35381,1.60638,7241.9,5937.3,3806.4,8889.7,3529,26.9525,19.949,3196,0.872675,320.1725,27.575,317.59,31.074,1.78577,0.297492,2359.81
2021-05-30T15:30:00Z,10.2134,10.6905,35426,1.610305,7247.8,5946.4,3812.1,8932.5,3540,27.0725,20.019,3217,0.874225,320.5975,27.615,319.28,31.145,1.791155,0.2984865,2363.87
2021-05-30T15:35:00Z,10.2259,10.707,35487,1.612345,7255.1,5956.8,3818,8938.4,3544.3,27.1255,20.06,3222,0.876075,320.7475,27.645,319.57,31.191,1.7965775,0.2988075,2368.44
2021-05-30T15:40:00Z,10.1864,10.703,35454,1.61172,7249.6,5956.7,3810.65,8924.6,3543.3,27.0655,20.036,3226,0.877325,320.485,27.65,318.86,31.1305,1.7934475,0.29868,2365.92
2021-05-30T15:45:00Z,10.2613,10.8015,35528,1.61946,7273.5,5982.2,3827.6,8972.4,3549.7,27.281,20.113,3243,0.878925,321.705,27.68,320.67,31.2325,1.803725,0.299897,2375.67
2021-05-30T15:50:00Z,10.2728,10.791,35523,1.619445,7281.3,6001.8,3835.65,8993.8,3557.6,27.3245,20.133,3249.5,0.87905,322.2525,27.83,320.92,31.276,1.806725,0.3004215,2378.1
2021-05-30T15:55:00Z,10.3063,10.8235,35516,1.626365,7296.2,6024.9,3843.95,9030.5,3571.3,27.4325,20.141,3283.5,0.882375,323.0475,27.8125,321.97,31.2725,1.82515,0.3006885,2384.49
2021-05-30T16:00:00Z,10.3027,10.819,35518,1.62125,7296.7,6016.9,3842.35,9032.2,3579.8,27.369,20.065,3281.5,0.88805,323.64,27.86,321.64,31.267,1.818785,0.301638,2377.55
2021-05-30T16:05:00Z,10.211,10.6765,35392,1.612485,7261.2,5981.3,3818.8,8954.9,3558.1,27.0675,19.931,3259,0.87905,321.26,27.6575,319.17,31.1225,1.8001,0.3007095,2369.36
2021-05-30T16:10:00Z,10.3409,10.7715,35548,1.621445,7323.4,6014.8,3844.6,9049.3,3586.5,27.3715,20.174,3291.5,0.88525,323.745,27.805,322.66,31.344,1.8152475,0.3031195,2390.81
2021-05-30T16:15:00Z,10.3679,10.8425,35630,1.62331,7331.4,6048.7,3853.4,9087.6,3599.6,27.5335,20.35,3287.5,0.88435,324.66,27.855,323.73,31.394,1.83102,0.304748,2395.71
2021-05-30T16:20:00Z,10.425,10.977,35824,1.633855,7377.6,6100.9,3883.75,9177.9,3623.5,27.847,20.541,3330,0.888775,327.5175,28.0475,325.09,31.5865,1.8455475,0.30607,2416.44
2021-05-30T16:25:00Z,10.4244,11.006,35876,1.637345,7385.4,6109.2,3894.05,9185.4,3618.9,27.929,20.654,3330.5,0.88915,327.3875,28.1725,327.09,31.637,1.86011,0.30613,2419.46
2021-05-30T16:30:00Z,10.3814,10.9925,35830,1.633645,7367.6,6096.7,3888.25,9159.9,3613.2,27.8915,20.658,3329,0.8854,326.7225,28.12,325.52,31.569,1.85075,0.304771,2412.74
2021-05-30T16:35:00Z,10.3328,10.953,35755,1.625215,7340.8,6085.9,3872.1,9133.4,3603.1,27.727,20.572,3318,0.8874,324.905,28.085,324.74,31.4655,1.85998,0.3035725,2407.1
2021-05-30T16:40:00Z,10.3293,10.9265,35726,1.622625,7337.2,6072.5,3861.95,9117.3,3600.3,27.7065,20.564,3310.5,0.884325,325.04,28.075,323.77,31.4685,1.853925,0.3033695,2403.83
2021-05-30T16:45:00Z,10.2367,10.8665,35640,1.61726,7318.4,6049.6,3850.15,9081.8,3586.7,27.552,20.537,3301,0.8838,323.275,27.97,322.77,31.3445,1.84002,0.3016675,2390
2021-05-30T16:50:00Z,10.291,10.9435,35681,1.620595,7332.4,6058,3854.4,9119.9,3596.4,27.657,20.639,3309,0.887425,324.3075,28.05,324.01,31.433,1.8483775,0.3028055,2397.43
2021-05-30T16:55:00Z,10.3432,11.0455,35755,1.631325,7358.3,6088.7,3876,9152.1,3612.5,27.789,20.762,3333,0.8907,326.1825,28.0875,326.82,31.561,1.8654125,0.3041405,2409.3
2021-05-30T17:00:00Z,10.441,11.1975,35819,1.637615,7386.1,6134.2,3895.15,9212.8,3626.4,28.139,20.886,3341.5,0.892175,327.7075,28.1525,328.54,31.657,1.894765,0.3045895,2421.21
2021-05-30T17:05:00Z,10.4444,11.1605,35810,1.635815,7380.8,6131.2,3892.8,9243.6,3627.4,28.034,20.934,3338.5,0.88905,327.3325,28.25,327.74,31.6075,1.888475,0.3052135,2420.67
2021-05-30T17:10:00Z,10.4583,11.1885,35841,1.63935,7380.9,6148.6,3901.65,9253.8,3628.7,28.126,20.906,3360.5,0.8901,327.2725,28.3075,328.76,31.6625,1.89235,0.304521,2422.7
2021-05-30T17:15:00Z,10.5184,11.2035,35972,1.64657,7403.8,6164,3909.7,9284.6,3637,28.2385,20.943,3351,0.89085,328.4775,28.4475,329.33,31.7975,1.904065,0.3053195,2435.01
2021-05-30T17:20:00Z,10.5095,11.19,35917,1.63933,7387.6,6146.3,3903,9260.1,3632,28.1675,20.962,3355.5,0.888925,327.355,28.475,328.35,31.6815,1.88877,0.3044,2423.19
2021-05-30T17:25:00Z,10.5474,11.2345,35963,1.63991,7385.4,6157.8,3903,9279.2,3631.6,28.2035,20.945,3365.5,0.8892,326.92,28.49,329.07,31.722,1.88853,0.3045315,2424.41
2021-05-30T17:30:00Z,10.5293,11.206,35900,1.633805,7374.9,6141.2,3895.25,9261.3,3636.1,28.098,20.974,3353.5,0.893475,326.6975,28.585,328.21,31.6535,1.8749075,0.3053805,2422.67
2021-05-30T17:35:00Z,10.5403,11.1505,35870,1.63092,7387.4,6144.6,3897.2,9260.4,3632.5,28.0335,20.88,3351,0.890725,327.725,28.4925,328.75,31.7015,1.86965,0.304814,2427.29
2021-05-30T17:40:00Z,10.5751,11.2085,35926,1.63768,7393.2,6154.5,3900.75,9277.7,3642.2,28.0815,20.846,3374,0.892225,327.56,28.6575,329.36,31.712,1.8841325,0.305253,2426.71
2021-05-30T17:45:00Z,10.5176,11.088,35831,1.635675,7384.2,6133.8,3892.7,9252,3635.2,27.954,20.808,3356.5,0.892,327.305,28.6425,328.46,31.649,1.870545,0.305474,2419.77
2021-05-30T17:50:00Z,10.5239,11.1525,35975,1.644545,7406.8,6163.5,3911.95,9286.2,3643.4,28.134,20.932,3358,0.893975,329.1325,28.7575,330.14,31.7755,1.89362,0.305251,2431.01
2021-05-30T17:55:00Z,10.4913,11.09,35838,1.641025,7393.8,6152.3,3895.15,9269.2,3639.5,27.999,20.863,3356,0.891125,327.905,28.7075,328.56,31.6685,1.8869,0.3052305,2421.08
